118.70,2.2938e-05,0.0023242,430.26,16.544,17.530,163.29,36.002,44.317,165.98,20.532,0.0032379,0.0034259,vapor
119.05,2.4591e-05,0.0024844,402.52,16.556,17.546,162.84,36.056,44.371,166.20,20.374,0.0032475,0.0034457,vapor
119.40,2.6352e-05,0.0026544,376.73,16.569,17.562,162.39,36.111,44.425,166.42,20.217,0.0032571,0.0034656,vapor
119.75,2.8226e-05,0.0028349,352.74,16.581,17.577,161.95,36.164,44.479,166.64,20.063,0.0032667,0.0034856,vapor
120.10,3.0220e-05,0.0030264,330.43,16.594,17.593,161.52,36.218,44.533,166.86,19.909,0.0032764,0.0035055,vapor
120.45,3.2341e-05,0.0032293,309.66,16.607,17.608,161.08,36.272,44.587,167.08,19.758,0.0032860,0.0035255,vapor
120.80,3.4595e-05,0.0034444,290.32,16.619,17.624,160.65,36.326,44.640,167.30,19.608,0.0032956,0.0035455,vapor
121.15,3.6991e-05,0.0036723,272.31,16.632,17.639,160.22,36.379,44.694,167.52,19.460,0.0033053,0.0035656,vapor
121.50,3.9535e-05,0.0039136,255.52,16.645,17.655,159.80,36.433,44.747,167.74,19.314,0.0033149,0.0035857,vapor
121.85,4.2237e-05,0.0041691,239.86,16.658,17.671,159.38,36.486,44.801,167.96,19.169,0.0033245,0.0036059,vapor
122.20,4.5105e-05,0.0044394,225.26,16.670,17.686,158.96,36.539,44.854,168.18,19.026,0.0033342,0.0036260,vapor
122.55,4.8147e-05,0.0047253,211.63,16.683,17.702,158.55,36.592,44.907,168.40,18.884,0.0033438,0.0036462,vapor
122.90,5.1373e-05,0.0050275,198.91,16.696,17.718,158.14,36.646,44.960,168.61,18.743,0.0033534,0.0036665,vapor
123.25,5.4793e-05,0.0053470,187.02,16.709,17.734,157.73,36.698,45.013,168.83,18.605,0.0033631,0.0036868,vapor
123.60,5.8417e-05,0.0056845,175.92,16.722,17.749,157.32,36.751,45.066,169.05,18.467,0.0033727,0.0037071,vapor
123.95,6.2255e-05,0.0060409,165.54,16.735,17.765,156.92,36.804,45.119,169.27,18.332,0.0033823,0.0037274,vapor
124.30,6.6320e-05,0.0064172,155.83,16.748,17.781,156.52,36.857,45.172,169.48,18.197,0.0033920,0.0037478,vapor
124.65,7.0621e-05,0.0068142,146.75,16.760,17.797,156.13,36.910,45.225,169.70,18.064,0.0034016,0.0037682,vapor
125.00,7.5173e-05,0.0072331,138.25,16.773,17.813,155.73,36.962,45.277,169.91,17.933,0.0034112,0.0037887,vapor
125.35,7.9987e-05,0.0076748,130.30,16.786,17.829,155.34,37.015,45.330,170.13,17.803,0.0034209,0.0038092,vapor
125.70,8.5076e-05,0.0081404,122.84,16.799,17.844,154.96,37.067,45.382,170.34,17.674,0.0034305,0.0038297,vapor
126.05,9.0455e-05,0.0086311,115.86,16.812,17.860,154.57,37.119,45.434,170.56,17.547,0.0034401,0.0038503,vapor
126.40,9.6138e-05,0.0091479,109.31,16.825,17.876,154.19,37.171,45.487,170.77,17.421,0.0034498,0.0038709,vapor
126.75,0.00010214,0.0096921,103.18,16.838,17.892,153.82,37.224,45.539,170.99,17.296,0.0034594,0.0038915,vapor
127.10,0.00010847,0.010265,97.418,16.851,17.908,153.44,37.276,45.591,171.20,17.173,0.0034690,0.0039122,vapor
127.45,0.00011516,0.010868,92.015,16.864,17.924,153.07,37.328,45.643,171.42,17.051,0.0034787,0.0039329,vapor
127.80,0.00012221,0.011502,86.942,16.877,17.940,152.70,37.379,45.695,171.63,16.930,0.0034883,0.0039537,vapor
128.15,0.00012965,0.012169,82.178,16.891,17.956,152.33,37.431,45.747,171.84,16.810,0.0034979,0.0039744,vapor
128.50,0.00013750,0.012870,77.702,16.904,17.972,151.97,37.483,45.799,172.05,16.692,0.0035076,0.0039953,vapor
128.85,0.00014576,0.013606,73.496,16.917,17.988,151.61,37.535,45.850,172.27,16.575,0.0035172,0.0040161,vapor
129.20,0.00015447,0.014380,69.541,16.930,18.004,151.25,37.586,45.902,172.48,16.459,0.0035268,0.0040370,vapor
129.55,0.00016364,0.015193,65.822,16.943,18.020,150.90,37.638,45.953,172.69,16.344,0.0035365,0.0040579,vapor
129.90,0.00017329,0.016046,62.322,16.956,18.036,150.54,37.689,46.005,172.90,16.231,0.0035461,0.0040789,vapor
130.25,0.00018345,0.016941,59.029,16.969,18.052,150.19,37.740,46.056,173.11,16.119,0.0035557,0.0040999,vapor
130.60,0.00019415,0.017880,55.928,16.983,18.068,149.85,37.792,46.108,173.32,16.007,0.0035654,0.0041209,vapor
130.95,0.00020539,0.018865,53.008,16.996,18.085,149.50,37.843,46.159,173.54,15.897,0.0035750,0.0041420,vapor
131.30,0.00021721,0.019898,50.256,17.009,18.101,149.16,37.894,46.210,173.75,15.789,0.0035846,0.0041631,vapor
131.65,0.00022964,0.020980,47.663,17.022,18.117,148.82,37.945,46.261,173.96,15.681,0.0035943,0.0041842,vapor
132.00,0.00024270,0.022115,45.219,17.036,18.133,148.48,37.996,46.312,174.17,15.574,0.0036039,0.0042054,vapor
132.35,0.00025642,0.023303,42.913,17.049,18.149,148.15,38.047,46.363,174.38,15.469,0.0036135,0.0042266,vapor
132.70,0.00027082,0.024547,40.738,17.062,18.166,147.82,38.098,46.414,174.58,15.364,0.0036232,0.0042478,vapor
133.05,0.00028594,0.025850,38.685,17.076,18.182,147.49,38.149,46.465,174.79,15.261,0.0036328,0.0042691,vapor
133.40,0.00030181,0.027213,36.747,17.089,18.198,147.16,38.200,46.516,175.00,15.159,0.0036424,0.0042904,vapor
133.75,0.00031846,0.028639,34.917,17.102,18.214,146.84,38.250,46.567,175.21,15.057,0.0036520,0.0043118,vapor
134.10,0.00033592,0.030131,33.189,17.116,18.231,146.51,38.301,46.618,175.42,14.957,0.0036617,0.0043331,vapor
134.45,0.00035424,0.031690,31.555,17.129,18.247,146.19,38.351,46.668,175.63,14.858,0.0036713,0.0043546,vapor
134.80,0.00037343,0.033321,30.011,17.143,18.263,145.88,38.402,46.719,175.83,14.759,0.0036809,0.0043760,vapor
135.15,0.00039354,0.035025,28.551,17.156,18.280,145.56,38.452,46.770,176.04,14.662,0.0036906,0.0043975,vapor
135.50,0.00041461,0.036805,27.170,17.169,18.296,145.25,38.503,46.820,176.25,14.566,0.0037002,0.0044190,vapor
135.85,0.00043668,0.038664,25.864,17.183,18.312,144.94,38.553,46.871,176.45,14.471,0.0037098,0.0044406,vapor
136.20,0.00045978,0.040605,24.627,17.196,18.329,144.63,38.603,46.921,176.66,14.376,0.0037195,0.0044622,vapor
136.55,0.00048397,0.042631,23.457,17.210,18.345,144.33,38.654,46.971,176.87,14.283,0.0037291,0.0044838,vapor
136.90,0.00050927,0.044746,22.348,17.223,18.362,144.02,38.704,47.022,177.07,14.190,0.0037387,0.0045055,vapor
137.25,0.00053574,0.046952,21.298,17.237,18.378,143.72,38.754,47.072,177.28,14.099,0.0037484,0.0045272,vapor
137.60,0.00056343,0.049253,20.303,17.251,18.395,143.42,38.804,47.122,177.48,14.008,0.0037580,0.0045489,vapor
137.95,0.00059238,0.051652,19.360,17.264,18.411,143.12,38.854,47.172,177.69,13.919,0.0037676,0.0045707,vapor
138.30,0.00062263,0.054153,18.466,17.278,18.427,142.83,38.904,47.222,177.89,13.830,0.0037772,0.0045925,vapor
138.65,0.00065425,0.056760,17.618,17.291,18.444,142.54,38.954,47.272,178.10,13.742,0.0037869,0.0046144,vapor
139.00,0.00068728,0.059475,16.814,17.305,18.461,142.25,39.004,47.322,178.30,13.655,0.0037965,0.0046362,vapor
139.35,0.00072178,0.062304,16.050,17.319,18.477,141.96,39.054,47.372,178.50,13.568,0.0038061,0.0046582,vapor
139.70,0.00075780,0.065250,15.326,17.332,18.494,141.67,39.103,47.422,178.71,13.483,0.0038158,0.0046801,vapor
140.05,0.00079539,0.068317,14.638,17.346,18.510,141.39,39.153,47.472,178.91,13.399,0.0038254,0.0047021,vapor
140.40,0.00083463,0.071509,13.984,17.360,18.527,141.11,39.203,47.522,179.11,13.315,0.0038350,0.0047241,vapor
140.75,0.00087557,0.074830,13.364,17.373,18.543,140.83,39.252,47.572,179.32,13.232,0.0038446,0.0047462,vapor
141.10,0.00091827,0.078285,12.774,17.387,18.560,140.55,39.302,47.622,179.52,13.150,0.0038543,0.0047683,vapor
141.45,0.00096280,0.081879,12.213,17.401,18.577,140.27,39.352,47.672,179.72,13.069,0.0038639,0.0047904,vapor
141.80,0.0010092,0.085615,11.680,17.415,18.593,140.00,39.401,47.722,179.92,12.988,0.0038735,0.0048125,vapor
142.15,0.0010576,0.089500,11.173,17.428,18.610,139.73,39.451,47.771,180.12,12.909,0.0038832,0.0048347,vapor
142.50,0.0011080,0.093537,10.691,17.442,18.627,139.46,39.500,47.821,180.33,12.830,0.0038928,0.0048570,vapor
142.85,0.0011605,0.097731,10.232,17.456,18.643,139.19,39.550,47.871,180.53,12.751,0.0039024,0.0048792,vapor
143.20,0.0012153,0.10209,9.7955,17.470,18.660,138.92,39.599,47.920,180.73,12.674,0.0039120,0.0049015,vapor
143.55,0.0012722,0.10661,9.3797,17.484,18.677,138.66,39.648,47.970,180.93,12.597,0.0039217,0.0049239,vapor
143.90,0.0013315,0.11131,8.9838,17.498,18.694,138.40,39.698,48.020,181.13,12.521,0.0039313,0.0049463,vapor
144.25,0.0013932,0.11619,8.6067,17.511,18.711,138.14,39.747,48.069,181.33,12.446,0.0039409,0.0049687,vapor
144.60,0.0014574,0.12125,8.2474,17.525,18.727,137.88,39.796,48.119,181.53,12.372,0.0039505,0.0049911,vapor
144.95,0.0015242,0.12650,7.9050,17.539,18.744,137.62,39.845,48.168,181.73,12.298,0.0039602,0.0050136,vapor
145.30,0.0015937,0.13195,7.5786,17.553,18.761,137.37,39.895,48.218,181.92,12.225,0.0039698,0.0050361,vapor
145.65,0.0016659,0.13760,7.2674,17.567,18.778,137.12,39.944,48.267,182.12,12.152,0.0039794,0.0050587,vapor
146.00,0.0017410,0.14346,6.9706,17.581,18.795,136.86,39.993,48.317,182.32,12.081,0.0039890,0.0050812,vapor
146.35,0.0018191,0.14953,6.6874,17.595,18.812,136.62,40.042,48.366,182.52,12.010,0.0039987,0.0051039,vapor
146.70,0.0019001,0.15583,6.4173,17.609,18.828,136.37,40.091,48.416,182.72,11.939,0.0040083,0.0051265,vapor
147.05,0.0019844,0.16235,6.1595,17.623,18.845,136.12,40.140,48.465,182.91,11.870,0.0040179,0.0051492,vapor
147.40,0.0020719,0.16911,5.9133,17.637,18.862,135.88,40.189,48.515,183.11,11.800,0.0040275,0.0051719,vapor
147.75,0.0021627,0.17611,5.6783,17.651,18.879,135.64,40.238,48.564,183.31,11.732,0.0040371,0.0051947,vapor
148.10,0.0022570,0.18336,5.4539,17.665,18.896,135.40,40.288,48.614,183.50,11.664,0.0040468,0.0052175,vapor
148.45,0.0023549,0.19086,5.2394,17.679,18.913,135.16,40.337,48.663,183.70,11.597,0.0040564,0.0052403,vapor
148.80,0.0024565,0.19863,5.0346,17.693,18.930,134.92,40.386,48.713,183.90,11.530,0.0040660,0.0052632,vapor
149.15,0.0025619,0.20667,4.8387,17.707,18.947,134.69,40.435,48.762,184.09,11.464,0.0040756,0.0052861,vapor
149.50,0.0026712,0.21498,4.6515,17.722,18.964,134.45,40.484,48.811,184.29,11.399,0.0040852,0.0053090,vapor
149.85,0.0027846,0.22359,4.4725,17.736,18.981,134.22,40.532,48.861,184.48,11.334,0.0040949,0.0053320,vapor
150.20,0.0029022,0.23248,4.3014,17.750,18.998,133.99,40.581,48.910,184.68,11.270,0.0041045,0.0053550,vapor
150.55,0.0030240,0.24169,4.1376,17.764,19.015,133.76,40.630,48.960,184.87,11.206,0.0041141,0.0053780,vapor
150.90,0.0031503,0.25120,3.9809,17.778,19.032,133.54,40.679,49.009,185.07,11.143,0.0041237,0.0054011,vapor
151.25,0.0032811,0.26103,3.8309,17.792,19.049,133.31,40.728,49.059,185.26,11.081,0.0041333,0.0054242,vapor
151.60,0.0034167,0.27119,3.6874,17.807,19.066,133.09,40.777,49.108,185.45,11.019,0.0041429,0.0054473,vapor
151.95,0.0035571,0.28169,3.5500,17.821,19.084,132.87,40.826,49.158,185.65,10.957,0.0041525,0.0054705,vapor
152.30,0.0037025,0.29254,3.4184,17.835,19.101,132.65,40.875,49.207,185.84,10.897,0.0041622,0.0054937,vapor
152.65,0.0038531,0.30374,3.2923,17.849,19.118,132.43,40.924,49.257,186.03,10.836,0.0041718,0.0055170,vapor
153.00,0.0040089,0.31531,3.1715,17.864,19.135,132.21,40.973,49.306,186.22,10.776,0.0041814,0.0055403,vapor
